# time_unit: years
# unit: mm
# scale: 1
# column_names: ymd hms up
# columns_index: 0 1 2
# index_cols: ymd hms
# index_formats: %Y%m%d %H%M%S
20010223 000000	    8.5997
20010224 000000	    8.5921
20010225 000000	    8.5845
20010226 000000	    8.5769
20010227 000000	    8.5693
20010228 000000	    8.5617
20010301 000000	    8.5541
20010302 000000	    8.5465
20010303 000000	    8.5388
20010304 000000	    8.5312
20010305 000000	    8.5236
20010306 000000	    8.5160
20010307 000000	    8.5084
20010308 000000	    8.5008
20010309 000000	    8.4932
20010310 000000	    8.4856
20010311 000000	    8.4780
20010312 000000	    8.4704
20010313 000000	    8.4628
20010314 000000	    8.4552
20010315 000000	    8.4476
20010316 000000	    8.4400
20010317 000000	    8.4324
20010318 000000	    8.4248
20010319 000000	    8.4172
20010320 000000	    8.4096
20010321 000000	    8.4020
20010322 000000	    8.3944
20010323 000000	    8.3867
20010324 000000	    8.3791
20010325 000000	    8.3715
20010326 000000	    8.3639
20010327 000000	    8.3563
20010328 000000	    8.3487
20010329 000000	    8.3411
20010331 000000	    8.3259
20010401 000000	    8.3183
20010402 000000	    8.3107
20010403 000000	    8.3031
20010404 000000	    8.2955
20010405 000000	    8.2879
20010406 000000	    8.2803
20010407 000000	    8.2727
20010408 000000	    8.2651
20010409 000000	    8.2575
20010410 000000	    8.2499
20010411 000000	    8.2423
20010412 000000	    8.2346
20010413 000000	    8.2270
20010414 000000	    8.2194
20010415 000000	    8.2118
20010416 000000	    8.2042
20010417 000000	    8.1966
20010418 000000	    8.1890
20010419 000000	    8.1814
20010420 000000	    8.1738
20010421 000000	    8.1662
20010422 000000	    8.1586
20010423 000000	    8.1510
20010424 000000	    8.1434
20010425 000000	    8.1358
20010426 000000	    8.1282
20010427 000000	    8.1206
20010428 000000	    8.1130
20010429 000000	    8.1054
20010430 000000	    8.0978
20010501 000000	    8.0902
20010502 000000	    8.0825
20010503 000000	    8.0749
20010504 000000	    8.0673
20010505 000000	    8.0597
20010506 000000	    8.0521
20010507 000000	    8.0445
20010508 000000	    8.0369
20010509 000000	    8.0293
20010510 000000	    8.0217
20010511 000000	    8.0141
20010512 000000	    8.0065
20010513 000000	    7.9989
20010514 000000	    7.9913
20010515 000000	    7.9837
20010516 000000	    7.9761
20010517 000000	    7.9685
20010518 000000	    7.9609
20010519 000000	    7.9533
20010520 000000	    7.9457
20010521 000000	    7.9381
20010522 000000	    7.9304
20010523 000000	    7.9228
20010524 000000	    7.9152
20010525 000000	    7.9076
20010526 000000	    7.9000
20010527 000000	    7.8924
20010528 000000	    7.8848
20010529 000000	    7.8772
20010530 000000	    7.8696
20010531 000000	    7.8620
20010601 000000	    7.8544
20010602 000000	    7.8468
20010603 000000	    7.8392
20010604 000000	    7.8316
20010605 000000	    7.8240
20010606 000000	    7.8164
20010607 000000	    7.8088
20010608 000000	    7.8012
20010609 000000	    7.7936
20010610 000000	    7.7859
20010611 000000	    7.7783
20010612 000000	    7.7707
20010613 000000	    7.7631
20010614 000000	    7.7555
20010615 000000	    7.7479
20010616 000000	    7.7403
20010617 000000	    7.7327
20010618 000000	    7.7251
20010619 000000	    7.7175
20010620 000000	    7.7099
20010622 000000	    7.6947
20010623 000000	    7.6871
20010624 000000	    7.6795
20010625 000000	    7.6719
20010626 000000	    7.6643
20010627 000000	    7.6567
20010628 000000	    7.6491
20010629 000000	    7.6415
20010630 000000	    7.6338
20010701 000000	    7.6262
20010703 000000	    7.6110
20010704 000000	    7.6034
20010705 000000	    7.5958
20010706 000000	    7.5882
20010707 000000	    7.5806
20010708 000000	    7.5730
20010709 000000	    7.5654
20010710 000000	    7.5578
20010711 000000	    7.5502
20010712 000000	    7.5426
20010713 000000	    7.5350
20010714 000000	    7.5274
20010715 000000	    7.5198
20010716 000000	    7.5122
20010717 000000	    7.5046
20010718 000000	    7.4970
20010719 000000	    7.4894
20010720 000000	    7.4817
20010721 000000	    7.4741
20010722 000000	    7.4665
20010723 000000	    7.4589
20010724 000000	    7.4513
20010725 000000	    7.4437
20010726 000000	    7.4361
20010727 000000	    7.4285
20010728 000000	    7.4209
20010729 000000	    7.4133
20010730 000000	    7.4057
20010731 000000	    7.3981
20010801 000000	    7.3905
20010802 000000	    7.3829
20010803 000000	    7.3753
20010804 000000	    7.3677
20010805 000000	    7.3601
20010806 000000	    7.3525
20010807 000000	    7.3449
20010808 000000	    7.3373
20010809 000000	    7.3296
20010810 000000	    7.3220
20010811 000000	    7.3144
20010812 000000	    7.3068
20010813 000000	    7.2992
20010814 000000	    7.2916
20010815 000000	    7.2840
20010816 000000	    7.2764
20010817 000000	    7.2688
20010818 000000	    7.2612
20010819 000000	    7.2536
20010820 000000	    7.2460
20010821 000000	    7.2384
20010822 000000	    7.2308
20010823 000000	    7.2232
20010824 000000	    7.2156
20010825 000000	    7.2080
20010826 000000	    7.2004
20010827 000000	    7.1928
20010828 000000	    7.1852
20010829 000000	    7.1775
20010830 000000	    7.1699
20010831 000000	    7.1623
20010901 000000	    7.1547
20010902 000000	    7.1471
20010903 000000	    7.1395
20010904 000000	    7.1319
20010905 000000	    7.1243
20010906 000000	    7.1167
20010907 000000	    7.1091
20010909 000000	    7.0939
20010910 000000	    7.0863
20010911 000000	    7.0787
20010912 000000	    7.0711
20010913 000000	    7.0635
20010914 000000	    7.0559
20010915 000000	    7.0483
20010916 000000	    7.0407
20010917 000000	    7.0331
20010918 000000	    7.0254
20010919 000000	    7.0178
20010920 000000	    7.0102
20010921 000000	    7.0026
20010922 000000	    6.9950
20010923 000000	    6.9874
20010924 000000	    6.9798
20010925 000000	    6.9722
20010926 000000	    6.9646
20010927 000000	    6.9570
20010928 000000	    6.9494
20010929 000000	    6.9418
20010930 000000	    6.9342
20011001 000000	    6.9266
20011003 000000	    6.9114
20011004 000000	    6.9038
20011005 000000	    6.8962
20011006 000000	    6.8886
20011007 000000	    6.8809
20011008 000000	    6.8733
20011009 000000	    6.8657
20011010 000000	    6.8581
20011011 000000	    6.8505
20011012 000000	    6.8429
20011013 000000	    6.8353
20011014 000000	    6.8277
20011015 000000	    6.8201
20011016 000000	    6.8125
20011017 000000	    6.8049
20011018 000000	    6.7973
20011019 000000	    6.7897
20011020 000000	    6.7821
20011021 000000	    6.7745
20011022 000000	    6.7669
20011023 000000	    6.7593
20011024 000000	    6.7517
20011025 000000	    6.7441
20011026 000000	    6.7365
20011027 000000	    6.7288
20011028 000000	    6.7212
20011029 000000	    6.7136
20011030 000000	    6.7060
20011031 000000	    6.6984
20011101 000000	    6.6908
20011102 000000	    6.6832
20011103 000000	    6.6756
20011104 000000	    6.6680
20011105 000000	    6.6604
20011106 000000	    6.6528
20011107 000000	    6.6452
20011108 000000	    6.6376
20011109 000000	    6.6300
20011110 000000	    6.6224
20011111 000000	    6.6148
20011112 000000	    6.6072
20011113 000000	    6.5996
20011114 000000	    6.5920
20011115 000000	    6.5844
20011116 000000	    6.5767
20011117 000000	    6.5691
20011118 000000	    6.5615
20011119 000000	    6.5539
20011120 000000	    6.5463
20011121 000000	    6.5387
20011122 000000	    6.5311
20011123 000000	    6.5235
20011124 000000	    6.5159
20011125 000000	    6.5083
20011126 000000	    6.5007
20011127 000000	    6.4931
20011128 000000	    6.4855
20011129 000000	    6.4779
20011130 000000	    6.4703
20011201 000000	    6.4627
20011202 000000	    6.4551
20011203 000000	    6.4475
20011204 000000	    6.4399
20011205 000000	    6.4323
20011206 000000	    6.4246
20011207 000000	    6.4170
20011208 000000	    6.4094
20011209 000000	    6.4018
20011210 000000	    6.3942
20011211 000000	    6.3866
20011212 000000	    6.3790
20011215 000000	    6.3562
20011216 000000	    6.3486
20011220 000000	    6.3182
20011221 000000	    6.3106
20011222 000000	    6.3030
20011223 000000	    6.2954
20011224 000000	    6.2878
20011226 000000	    6.2725
20011227 000000	    6.2649
20011228 000000	    6.2573
20011229 000000	    6.2497
20011230 000000	    6.2421
20011231 000000	    6.2345
20020101 000000	    6.2269
20020102 000000	    6.2193
20020103 000000	    6.2117
20020104 000000	    6.2041
20020105 000000	    6.1965
20020106 000000	    6.1889
20020107 000000	    6.1813
20020108 000000	    6.1737
20020109 000000	    6.1661
20020110 000000	    6.1585
20020111 000000	    6.1509
20020112 000000	    6.1433
20020113 000000	    6.1357
20020114 000000	    6.1281
20020115 000000	    6.1204
20020116 000000	    6.1128
20020117 000000	    6.1052
20020118 000000	    6.0976
20020119 000000	    6.0900
20020120 000000	    6.0824
20020121 000000	    6.0748
20020122 000000	    6.0672
20020123 000000	    6.0596
20020124 000000	    6.0520
20020125 000000	    6.0444
20020126 000000	    6.0368
20020127 000000	    6.0292
20020128 000000	    6.0216
20020129 000000	    6.0140
20020130 000000	    6.0064
20020131 000000	    5.9988
20020201 000000	    5.9912
20020202 000000	    5.9836
20020203 000000	    5.9759
20020204 000000	    5.9683
20020205 000000	    5.9607
20020206 000000	    5.9531
20020207 000000	    5.9455
20020208 000000	    5.9379
20020209 000000	    5.9303
20020210 000000	    5.9227
20020211 000000	    5.9151
20020212 000000	    5.9075
20020213 000000	    5.8999
20020214 000000	    5.8923
20020215 000000	    5.8847
20020216 000000	    5.8771
20020217 000000	    5.8695
20020218 000000	    5.8619
20020219 000000	    5.8543
20020220 000000	    5.8467
20020221 000000	    5.8391
20020222 000000	    5.8315
20020223 000000	    5.8238
20020224 000000	    5.8162
20020225 000000	    5.8086
20020226 000000	    5.8010
20020227 000000	    5.7934
20020228 000000	    5.7858
20020301 000000	    5.7782
20020302 000000	    5.7706
20020303 000000	    5.7630
20020304 000000	    5.7554
20020305 000000	    5.7478
20020306 000000	    5.7402
20020307 000000	    5.7326
20020308 000000	    5.7250
20020309 000000	    5.7174
20020310 000000	    5.7098
20020311 000000	    5.7022
20020312 000000	    5.6946
20020313 000000	    5.6870
20020314 000000	    5.6794
20020315 000000	    5.6717
20020316 000000	    5.6641
20020317 000000	    5.6565
20020318 000000	    5.6489
20020319 000000	    5.6413
20020320 000000	    5.6337
20020321 000000	    5.6261
20020322 000000	    5.6185
20020323 000000	    5.6109
20020324 000000	    5.6033
20020325 000000	    5.5957
20020326 000000	    5.5881
20020327 000000	    5.5805
20020328 000000	    5.5729
20020329 000000	    5.5653
20020330 000000	    5.5577
20020331 000000	    5.5501
20020401 000000	    5.5425
20020402 000000	    5.5349
20020403 000000	    5.5273
20020404 000000	    5.5196
20020405 000000	    5.5120
20020406 000000	    5.5044
20020407 000000	    5.4968
20020408 000000	    5.4892
20020409 000000	    5.4816
20020410 000000	    5.4740
20020411 000000	    5.4664
20020412 000000	    5.4588
20020413 000000	    5.4512
20020414 000000	    5.4436
20020415 000000	    5.4360
20020416 000000	    5.4284
20020417 000000	    5.4208
20020418 000000	    5.4132
20020419 000000	    5.4056
20020420 000000	    5.3980
20020421 000000	    5.3904
20020422 000000	    5.3828
20020423 000000	    5.3752
20020428 000000	    5.3371
20020429 000000	    5.3295
20020430 000000	    5.3219
20020501 000000	    5.3143
20020502 000000	    5.3067
20020503 000000	    5.2991
20020504 000000	    5.2915
20020505 000000	    5.2839
20020506 000000	    5.2763
20020507 000000	    5.2687
20020508 000000	    5.2611
20020509 000000	    5.2535
20020510 000000	    5.2459
20020511 000000	    5.2383
20020512 000000	    5.2307
20020513 000000	    5.2230
20020514 000000	    5.2154
20020515 000000	    5.2078
20020516 000000	    5.2002
20020517 000000	    5.1926
20020518 000000	    5.1850
20020519 000000	    5.1774
20020520 000000	    5.1698
20020521 000000	    5.1622
20020522 000000	    5.1546
20020523 000000	    5.1470
20020524 000000	    5.1394
20020525 000000	    5.1318
20020526 000000	    5.1242
20020527 000000	    5.1166
20020528 000000	    5.1090
20020529 000000	    5.1014
20020530 000000	    5.0938
20020531 000000	    5.0862
20020601 000000	    5.0786
20020602 000000	    5.0709
20020603 000000	    5.0633
20020604 000000	    5.0557
20020605 000000	    5.0481
20020606 000000	    5.0405
20020607 000000	    5.0329
20020608 000000	    5.0253
20020609 000000	    5.0177
20020610 000000	    5.0101
20020611 000000	    5.0025
20020612 000000	    4.9949
20020613 000000	    4.9873
20020614 000000	    4.9797
20020615 000000	    4.9721
20020616 000000	    4.9645
20020617 000000	    4.9569
20020618 000000	    4.9493
20020619 000000	    4.9417
20020620 000000	    4.9341
20020621 000000	    4.9265
20020622 000000	    4.9188
20020623 000000	    4.9112
20020624 000000	    4.9036
20020625 000000	    4.8960
20020626 000000	    4.8884
20020627 000000	    4.8808
20020628 000000	    4.8732
20020629 000000	    4.8656
20020630 000000	    4.8580
20020701 000000	    4.8504
20020702 000000	    4.8428
20020703 000000	    4.8352
20020704 000000	    4.8276
20020705 000000	    4.8200
20020706 000000	    4.8124
20020707 000000	    4.8048
20020708 000000	    4.7972
20020709 000000	    4.7896
20020710 000000	    4.7820
20020711 000000	    4.7744
20020712 000000	    4.7667
20020713 000000	    4.7591
20020714 000000	    4.7515
20020715 000000	    4.7439
20020716 000000	    4.7363
20020717 000000	    4.7287
20020718 000000	    4.7211
20020719 000000	    4.7135
20020720 000000	    4.7059
20020721 000000	    4.6983
20020722 000000	    4.6907
20020723 000000	    4.6831
20020724 000000	    4.6755
20020725 000000	    4.6679
20020726 000000	    4.6603
20020727 000000	    4.6527
20020728 000000	    4.6451
20020729 000000	    4.6375
20020730 000000	    4.6299
20020731 000000	    4.6223
20020801 000000	    4.6146
20020802 000000	    4.6070
20020803 000000	    4.5994
20020804 000000	    4.5918
20020805 000000	    4.5842
20020806 000000	    4.5766
20020807 000000	    4.5690
20020808 000000	    4.5614
20020809 000000	    4.5538
20020810 000000	    4.5462
20020811 000000	    4.5386
20020812 000000	    4.5310
20020813 000000	    4.5234
20020814 000000	    4.5158
20020815 000000	    4.5082
20020816 000000	    4.5006
20020817 000000	    4.4930
20020818 000000	    4.4854
20020819 000000	    4.4778
20020820 000000	    4.4702
20020821 000000	    4.4625
20020822 000000	    4.4549
20020823 000000	    4.4473
20020824 000000	    4.4397
20020825 000000	    4.4321
20020826 000000	    4.4245
20020827 000000	    4.4169
20020828 000000	    4.4093
20020829 000000	    4.4017
20020830 000000	    4.3941
20020831 000000	    4.3865
20020901 000000	    4.3789
20020902 000000	    4.3713
20020903 000000	    4.3637
20020904 000000	    4.3561
20020905 000000	    4.3485
20020906 000000	    4.3409
20020907 000000	    4.3333
20020908 000000	    4.3257
20020909 000000	    4.3180
20020910 000000	    4.3104
20020911 000000	    4.3028
20020912 000000	    4.2952
20020913 000000	    4.2876
20020914 000000	    4.2800
20020915 000000	    4.2724
20020916 000000	    4.2648
20020917 000000	    4.2572
20020918 000000	    4.2496
20020919 000000	    4.2420
20020920 000000	    4.2344
20020921 000000	    4.2268
20020922 000000	    4.2192
20020923 000000	    4.2116
20020924 000000	    4.2040
20020925 000000	    4.1964
20020926 000000	    4.1888
20020927 000000	    4.1812
20020928 000000	    4.1736
20020929 000000	    4.1659
20020930 000000	    4.1583
20021001 000000	    4.1507
20021002 000000	    4.1431
20021003 000000	    4.1355
20021004 000000	    4.1279
20021005 000000	    4.1203
20021006 000000	    4.1127
20021007 000000	    4.1051
20021008 000000	    4.0975
20021009 000000	    4.0899
20021010 000000	    4.0823
20021011 000000	    4.0747
20021012 000000	    4.0671
20021013 000000	    4.0595
20021014 000000	    4.0519
20021015 000000	    4.0443
20021016 000000	    4.0367
20021017 000000	    4.0291
20021018 000000	    4.0215
20021019 000000	    4.0138
20021020 000000	    4.0062
20021021 000000	    3.9986
20021022 000000	    3.9910
20021023 000000	    3.9834
20021024 000000	    3.9758
20021025 000000	    3.9682
20021026 000000	    3.9606
20021027 000000	    3.9530
20021028 000000	    3.9454
20021029 000000	    3.9378
20021030 000000	    3.9302
20021031 000000	    3.9226
20021101 000000	    3.9150
20021102 000000	    3.9074
20021103 000000	    3.8998
20021104 000000	    3.8922
20021105 000000	    3.8846
20021106 000000	    3.8770
20021107 000000	    3.8694
20021108 000000	    3.8617
20021109 000000	    3.8541
20021110 000000	    3.8465
20021111 000000	    3.8389
20021112 000000	    3.8313
20021113 000000	    3.8237
20021114 000000	    3.8161
20021115 000000	    3.8085
20021116 000000	    3.8009
20021117 000000	    3.7933
20021118 000000	    3.7857
20021119 000000	    3.7781
20021120 000000	    3.7705
20021121 000000	    3.7629
20021125 000000	    3.7325
20021126 000000	    3.7249
20021127 000000	    3.7173
20021128 000000	    3.7096
20021129 000000	    3.7020
20021130 000000	    3.6944
20021201 000000	    3.6868
20021202 000000	    3.6792
20021203 000000	    3.6716
20021204 000000	    3.6640
20021205 000000	    3.6564
20021206 000000	    3.6488
20021207 000000	    3.6412
20021208 000000	    3.6336
20021209 000000	    3.6260
20021210 000000	    3.6184
20021211 000000	    3.6108
20021212 000000	    3.6032
20021213 000000	    3.5956
20021214 000000	    3.5880
20021215 000000	    3.5804
20021216 000000	    3.5728
20021217 000000	    3.5652
20021218 000000	    3.5575
20021219 000000	    3.5499
20021220 000000	    3.5423
20021221 000000	    3.5347
20021222 000000	    3.5271
20021223 000000	    3.5195
20021224 000000	    3.5119
20021225 000000	    3.5043
20021226 000000	    3.4967
20021227 000000	    3.4891
20021228 000000	    3.4815
20021229 000000	    3.4739
20021230 000000	    3.4663
20021231 000000	    3.4587
20030101 000000	    3.4511
20030102 000000	    3.4435
20030103 000000	    3.4359
20030104 000000	    3.4283
20030105 000000	    3.4207
20030106 000000	    3.4130
20030107 000000	    3.4054
20030108 000000	    3.3978
20030109 000000	    3.3902
20030110 000000	    3.3826
20030111 000000	    3.3750
20030112 000000	    3.3674
20030113 000000	    3.3598
20030114 000000	    3.3522
20030115 000000	    3.3446
20030116 000000	    3.3370
20030117 000000	    3.3294
20030118 000000	    3.3218
20030119 000000	    3.3142
20030120 000000	    3.3066
20030121 000000	    3.2990
20030122 000000	    3.2914
20030123 000000	    3.2838
20030124 000000	    3.2762
20030125 000000	    3.2686
20030126 000000	    3.2609
20030127 000000	    3.2533
20030128 000000	    3.2457
20030129 000000	    3.2381
20030130 000000	    3.2305
20030131 000000	    3.2229
20030201 000000	    3.2153
20030202 000000	    3.2077
20030203 000000	    3.2001
20030204 000000	    3.1925
20030205 000000	    3.1849
20030206 000000	    3.1773
20030207 000000	    3.1697
20030208 000000	    3.1621
20030209 000000	    3.1545
20030210 000000	    3.1469
20030211 000000	    3.1393
20030212 000000	    3.1317
20030213 000000	    3.1241
20030214 000000	    3.1165
20030215 000000	    3.1088
20030216 000000	    3.1012
20030217 000000	    3.0936
20030218 000000	    3.0860
20030219 000000	    3.0784
20030220 000000	    3.0708
20030221 000000	    3.0632
20030222 000000	    3.0556
20030223 000000	    3.0480
20030224 000000	    3.0404
20030225 000000	    3.0328
20030226 000000	    3.0252
20030227 000000	    3.0176
20030228 000000	    3.0100
20030301 000000	    3.0024
20030302 000000	    2.9948
20030303 000000	    2.9872
20030304 000000	    2.9796
20030305 000000	    2.9720
20030306 000000	    2.9644
20030307 000000	    2.9567
20030308 000000	    2.9491
20030309 000000	    2.9415
20030310 000000	    2.9339
20030311 000000	    2.9263
20030312 000000	    2.9187
20030313 000000	    2.9111
20030314 000000	    2.9035
20030315 000000	    2.8959
20030316 000000	    2.8883
20030317 000000	    2.8807
20030318 000000	    2.8731
20030319 000000	    2.8655
20030320 000000	    2.8579
20030321 000000	    2.8503
20030322 000000	    2.8427
20030323 000000	    2.8351
20030324 000000	    2.8275
20030325 000000	    2.8199
20030326 000000	    2.8123
20030327 000000	    2.8046
20030328 000000	    2.7970
20030329 000000	    2.7894
20030330 000000	    2.7818
20030331 000000	    2.7742
20030401 000000	    2.7666
20030402 000000	    2.7590
20030403 000000	    2.7514
20030404 000000	    2.7438
20030405 000000	    2.7362
20030406 000000	    2.7286
20030407 000000	    2.7210
20030408 000000	    2.7134
20030409 000000	    2.7058
20030410 000000	    2.6982
20030411 000000	    2.6906
20030412 000000	    2.6830
20030413 000000	    2.6754
20030414 000000	    2.6678
20030415 000000	    2.6602
20030416 000000	    2.6525
20030417 000000	    2.6449
20030418 000000	    2.6373
20030419 000000	    2.6297
20030420 000000	    2.6221
20030421 000000	    2.6145
20030422 000000	    2.6069
20030423 000000	    2.5993
20030424 000000	    2.5917
20030425 000000	    2.5841
20030426 000000	    2.5765
20030427 000000	    2.5689
20030428 000000	    2.5613
20030429 000000	    2.5537
20030430 000000	    2.5461
20030501 000000	    2.5385
20030502 000000	    2.5309
20030503 000000	    2.5233
20030504 000000	    2.5157
20030505 000000	    2.5080
20030506 000000	    2.5004
20030507 000000	    2.4928
20030508 000000	    2.4852
20030509 000000	    2.4776
20030510 000000	    2.4700
20030511 000000	    2.4624
20030512 000000	    2.4548
20030513 000000	    2.4472
20030514 000000	    2.4396
20030515 000000	    2.4320
20030516 000000	    2.4260
20030517 000000	    2.4199
20030518 000000	    2.4139
20030519 000000	    2.4078
20030520 000000	    2.4018
20030521 000000	    2.3958
20030522 000000	    2.3897
20030523 000000	    2.3837
20030524 000000	    2.3776
20030525 000000	    2.3716
20030526 000000	    2.3655
20030527 000000	    2.3595
20030528 000000	    2.3535
20030529 000000	    2.3474
20030530 000000	    2.3414
20030531 000000	    2.3353
20030601 000000	    2.3293
20030602 000000	    2.3233
