# time_unit: years
# unit: mm
# scale: 1
# column_names: ymd hms years north east up north_sigma east_sigma up_sigma
# columns_index: 0 1 2 3 4 5 6 7 8
# index_cols: ymd hms
# index_formats: %Y%m%d %H%M%S
19991109 120000	 1999.8563	  -39.1800	   26.5800	   -3.4300	    1.9900	    1.9900	    6.6700
19991110 120000	 1999.8590	  -40.0200	   28.8100	    0.3900	    2.0300	    2.0300	    6.7500
19991111 120000	 1999.8617	  -38.6300	   31.3100	    4.3700	    1.9100	    1.9100	    6.2800
19991112 120000	 1999.8645	  -38.3000	   31.3500	   -1.3000	    1.8700	    1.8700	    6.2000
19991113 120000	 1999.8672	  -38.4700	   32.6700	    1.3400	    2.0400	    2.0400	    6.6900
19991114 120000	 1999.8700	  -38.3800	   29.3400	   -2.4600	    1.9700	    1.9700	    6.4100
19991115 120000	 1999.8727	  -37.9100	   27.3700	    5.1700	    2.2000	    2.2000	    7.0800
19991116 120000	 1999.8754	  -37.6000	   30.4600	   -0.8000	    2.0600	    2.0600	    6.7300
19991117 120000	 1999.8782	  -38.1400	   29.5500	   -2.9900	    2.3200	    2.3200	    7.4600
19991118 120000	 1999.8809	  -38.5900	   28.7500	    4.9200	    1.9300	    1.9300	    6.2700
19991119 120000	 1999.8836	  -37.2200	   30.0500	    0.6500	    1.9500	    1.9500	    6.3300
19991120 120000	 1999.8864	  -36.4600	   29.0000	   -6.0600	    2.2800	    2.2800	    7.5900
19991121 120000	 1999.8891	  -37.0400	   30.7900	   -8.1400	    2.1400	    2.1400	    6.9300
19991122 120000	 1999.8919	  -32.1200	   30.9900	   -0.7200	    2.0300	    2.0300	    6.5900
19991124 120000	 1999.8973	  -35.9300	   31.7300	    1.4500	    2.9800	    2.9800	    9.5700
19991125 120000	 1999.9001	  -37.9500	   28.5900	    1.9700	    2.2000	    2.2000	    7.1800
19991126 120000	 1999.9028	  -39.7100	   28.7200	   -1.7800	    1.9500	    1.9500	    6.3700
19991127 120000	 1999.9055	  -36.8100	   27.8300	    6.0500	    2.3300	    2.3300	    7.5100
19991128 120000	 1999.9083	  -37.1400	   28.7700	    4.8100	    1.8200	    1.8200	    5.8600
19991129 120000	 1999.9110	  -36.4500	   29.7000	    3.7800	    1.8700	    1.8700	    6.0700
19991130 120000	 1999.9138	  -36.8400	   25.7300	    2.3900	    2.1900	    2.1900	    7.1800
19991201 120000	 1999.9165	  -37.5700	   29.8700	   -0.6700	    2.6100	    2.6100	    8.4700
19991202 120000	 1999.9192	  -38.0400	   28.7500	    3.7900	    2.7100	    2.7100	    8.7000
19991203 120000	 1999.9220	  -34.4500	   30.2700	   -3.3200	    3.2800	    3.2800	   10.5100
19991204 120000	 1999.9247	  -37.0100	   27.0500	    1.8400	    2.1900	    2.1900	    7.1000
19991205 120000	 1999.9274	  -37.2500	   30.0200	   -0.8300	    2.1400	    2.1400	    7.0300
19991206 120000	 1999.9302	  -36.3300	   29.1600	    0.2900	    2.1300	    2.1300	    7.0000
19991207 120000	 1999.9329	  -35.0700	   27.7300	    3.3700	    2.5100	    2.5100	    8.1100
19991208 120000	 1999.9357	  -33.7200	   30.5700	   -5.5900	    2.3700	    2.3700	    7.6000
19991209 120000	 1999.9384	  -37.0900	   29.8700	   -6.3100	    4.3200	    4.3200	   13.7300
19991210 120000	 1999.9411	  -35.6000	   29.8300	   -9.3600	    3.7000	    3.7000	   11.8300
19991211 120000	 1999.9439	  -33.8900	   28.0900	    4.0400	    3.3200	    3.3200	   10.5900
19991212 120000	 1999.9466	  -37.1300	   29.5300	   -0.4300	    2.5500	    2.5500	    8.1700
19991213 120000	 1999.9493	  -35.9900	   28.7700	   -2.4800	    2.0900	    2.0900	    6.8400
19991214 120000	 1999.9521	  -34.8200	   27.7000	    5.2700	    2.9700	    2.9700	    9.5200
19991215 120000	 1999.9548	  -34.8100	   27.6700	    1.1900	    2.1200	    2.1200	    6.9300
19991221 120000	 1999.9713	  -37.0400	   23.9400	    1.7100	    2.9600	    2.9600	    9.5300
19991222 120000	 1999.9740	  -36.5900	   27.4900	    7.4000	    1.9100	    1.9100	    6.2900
19991223 120000	 1999.9767	  -35.9300	   28.1400	    1.4600	    1.8600	    1.8600	    6.0600
19991224 120000	 1999.9795	  -35.7800	   28.5200	   -0.9900	    2.2900	    2.2900	    7.3600
19991225 120000	 1999.9822	  -36.9100	   28.1700	    1.8300	    1.9400	    1.9400	    6.4000
19991226 120000	 1999.9849	  -35.7800	   29.1300	   -0.5800	    2.1500	    2.1500	    6.9700
19991227 120000	 1999.9877	  -35.8600	   30.2600	   -1.4700	    1.9300	    1.9300	    6.3600
19991228 120000	 1999.9904	  -36.8800	   30.6700	   -4.5300	    2.1100	    2.1100	    6.9600
19991229 120000	 1999.9932	  -36.1800	   25.8900	   -2.0500	    1.9500	    1.9500	    6.4500
19991230 120000	 1999.9959	  -35.7500	   27.1300	    0.3800	    2.0800	    2.0800	    6.9300
19991231 120000	 1999.9986	  -35.2900	   29.5600	   -0.9500	    2.2700	    2.2700	    7.4900
20000101 120000	 2000.0014	  -36.8700	   24.5400	   -2.3000	    2.4100	    2.4100	    7.9500
20000102 120000	 2000.0041	  -33.8100	   27.3500	   13.0000	    4.1500	    4.1500	   13.2800
20000103 120000	 2000.0068	  -36.5900	   25.8600	   -1.0100	    2.5800	    2.5800	    8.3400
20000104 120000	 2000.0096	  -34.9700	   26.6000	   -3.1100	    2.6300	    2.6300	    8.4800
20000105 120000	 2000.0123	  -30.7700	   30.3500	    3.1400	    2.1700	    2.1700	    7.0700
20000106 120000	 2000.0151	  -31.5400	   29.0700	    1.2900	    2.2400	    2.2400	    7.2700
20000107 120000	 2000.0178	  -35.5900	   29.5000	    1.1100	    1.9700	    1.9700	    6.4400
20000108 120000	 2000.0205	  -35.4300	   31.0800	    1.0700	    2.3400	    2.3400	    7.5800
20000109 120000	 2000.0233	  -36.2500	   27.5900	   -0.9500	    2.0500	    2.0500	    6.7300
20000110 120000	 2000.0260	  -34.9900	   28.0600	   -1.3400	    1.8000	    1.8000	    6.0200
20000111 120000	 2000.0287	  -35.7900	   27.0300	    3.5000	    2.1500	    2.1500	    7.2800
20000112 120000	 2000.0315	  -36.2600	   27.6800	    3.2000	    2.0200	    2.0200	    6.6800
20000113 120000	 2000.0342	  -35.9400	   27.6600	    0.3600	    1.8800	    1.8800	    6.1800
20000114 120000	 2000.0370	  -34.7100	   30.5700	    5.7700	    2.0200	    2.0200	    6.6900
