# time_unit: years
# unit: mm
# scale: 1
# column_names: ymd hms east north up east_sigma north_sigma up_sigma
# columns_index: 0 1 3 4 5 6 7 8
# index_cols: ymd hms
# index_formats: %Y%m%d %H%M%S
20120318 120000	 2012.2108	   54.0720	  -17.2930	   -0.6270	    0.7280	    0.7150	    2.8280
20120319 120000	 2012.2136	   53.5880	  -17.6870	   -6.5740	    0.7180	    0.7260	    2.8300
20120320 120000	 2012.2163	   53.7690	  -15.3500	    0.3110	    0.7120	    0.7100	    2.7870
20120321 120000	 2012.2190	   53.1280	  -18.7010	   -2.0920	    0.7250	    0.7190	    2.8320
20120322 120000	 2012.2218	   54.8490	  -18.3690	   -0.4370	    0.7330	    0.7220	    2.8770
20120323 120000	 2012.2245	   55.2200	  -18.0940	   -3.7810	    0.7410	    0.7880	    3.0210
20120324 120000	 2012.2272	   56.2210	  -16.5380	   -6.1410	    0.7450	    0.7650	    2.9390
20120325 120000	 2012.2300	   56.6320	  -16.1920	   -3.3780	    0.7170	    0.7110	    2.8150
20120326 120000	 2012.2327	   56.5670	  -16.9450	   -3.5300	    0.7540	    0.7920	    3.0750
20120327 120000	 2012.2355	   56.0020	  -18.8730	   -8.0290	    0.7150	    0.7030	    2.7780
20120328 120000	 2012.2382	   55.9600	  -16.5560	   -3.3030	    0.7370	    0.7030	    2.8240
20120329 120000	 2012.2409	   55.8630	  -19.0760	    4.8200	    0.7220	    0.7270	    2.9130
20120330 120000	 2012.2437	   57.3400	  -18.7450	    1.6570	    0.7770	    0.8110	    3.1200
20120331 120000	 2012.2464	   56.3220	  -17.9230	   -2.5230	    0.7940	    0.7890	    3.1250
20120401 120000	 2012.2491	   55.9490	  -20.9640	   -7.7110	    0.7160	    0.7090	    2.7970
20120402 120000	 2012.2519	   54.8410	  -20.0400	    0.0060	    0.7200	    0.7030	    2.7810
20120403 120000	 2012.2546	   54.7750	  -17.5550	   -0.7550	    0.7190	    0.7030	    2.7970
20120404 120000	 2012.2574	   52.8190	  -16.7380	   -6.2060	    0.7270	    0.7250	    2.9120
20120405 120000	 2012.2601	   56.0390	  -20.7210	   -2.3100	    0.7210	    0.7040	    2.7900
20120406 120000	 2012.2628	   56.0180	  -16.9210	   -2.6490	    0.7370	    0.7140	    2.8770
20120409 120000	 2012.2710	   56.2810	  -19.7890	   -4.7120	    0.7330	    0.7450	    3.0010
20120410 120000	 2012.2738	   56.3290	  -18.8650	   -9.0300	    0.7520	    0.7770	    2.9780
20120411 120000	 2012.2765	   57.7220	  -18.5220	    1.1260	    0.7250	    0.7340	    2.8680
20120412 120000	 2012.2793	   56.6190	  -20.2990	    2.4330	    0.7210	    0.7230	    2.8870
20120413 120000	 2012.2820	   57.1760	  -19.9550	    2.9210	    0.7110	    0.7030	    2.7520
20120414 120000	 2012.2847	   57.5000	  -19.6770	   -0.1950	    0.7130	    0.7040	    2.7540
20120415 120000	 2012.2875	   58.3270	  -19.7100	    0.1880	    0.7140	    0.7030	    2.7700
20120416 120000	 2012.2902	   58.4060	  -18.4530	   -1.6780	    0.7350	    0.7370	    2.9340
20120417 120000	 2012.2930	   58.5720	  -20.2690	    5.0140	    0.7320	    0.7160	    2.8440
20120418 120000	 2012.2957	   58.4220	  -20.7610	    0.8490	    0.7160	    0.7060	    2.7870
20120419 120000	 2012.2984	   59.9650	  -18.1540	    1.2620	    0.7280	    0.7170	    2.8600
20120420 120000	 2012.3012	   60.4670	  -18.9120	   -4.0620	    0.7130	    0.7050	    2.7640
20120421 120000	 2012.3039	   60.0060	  -17.6510	   -2.5680	    0.7210	    0.7210	    2.9000
20120422 120000	 2012.3066	   57.8710	  -21.9870	    0.4700	    0.7370	    0.7160	    2.8860
20120423 120000	 2012.3094	   59.0500	  -20.6010	   -7.1070	    0.7230	    0.7140	    2.8250
20120424 120000	 2012.3121	   60.1430	  -20.6160	   -0.4890	    0.7290	    0.7230	    2.8780
20120425 120000	 2012.3149	   59.5140	  -20.7200	   -1.7930	    0.7260	    0.7200	    2.8830
20120426 120000	 2012.3176	   58.8730	  -17.9840	    1.7450	    0.7360	    0.7270	    2.9150
20120427 120000	 2012.3203	   58.6210	  -18.2180	    0.8090	    0.7480	    0.7210	    2.8690
20120428 120000	 2012.3231	   60.3420	  -20.0060	   -3.5380	    0.7450	    0.7510	    3.0560
20120429 120000	 2012.3258	   59.4430	  -21.4140	   -1.1420	    0.7250	    0.7090	    2.8110
20120430 120000	 2012.3285	   59.4620	  -20.5130	   -4.0070	    0.7240	    0.7190	    2.8590
20120501 120000	 2012.3313	   61.5770	  -20.6760	   -3.1790	    0.7240	    0.7250	    2.8750
20120502 120000	 2012.3340	   60.5980	  -22.3860	   -3.7150	    0.7290	    0.7290	    2.9120
20120503 120000	 2012.3368	   60.3150	  -22.2500	    4.5940	    0.7250	    0.7070	    2.8160
20120504 120000	 2012.3395	   60.8910	  -22.9770	   -0.7870	    0.7200	    0.7010	    2.7830
20120505 120000	 2012.3422	   59.6700	  -22.8510	    4.3130	    0.7670	    0.7360	    2.9320
20120506 120000	 2012.3450	   59.1170	  -24.5450	   -2.8040	    0.9610	    0.9000	    3.6370
20120507 120000	 2012.3477	   58.7200	  -21.0510	   -5.3670	    0.7460	    0.7200	    2.8680
20120508 120000	 2012.3504	   60.1790	  -21.8540	   -1.7760	    0.7440	    0.7120	    2.8480
20120509 120000	 2012.3532	   60.0900	  -22.6370	   -3.2390	    0.7180	    0.6990	    2.7760
20120510 120000	 2012.3559	   59.9380	  -23.1550	   -3.3730	    0.7280	    0.7040	    2.8250
20120511 120000	 2012.3587	   57.4870	  -20.1820	    0.0890	    0.7320	    0.7020	    2.8080
20120512 120000	 2012.3614	   60.0080	  -19.3970	   -0.9920	    0.7450	    0.7070	    2.8760
20120513 120000	 2012.3641	   60.8580	  -22.9170	    0.2430	    0.7320	    0.7050	    2.8230
20120514 120000	 2012.3669	   61.3560	  -21.8320	   -7.9130	    0.7270	    0.7030	    2.8090
20120515 120000	 2012.3696	   63.5980	  -23.4850	   -4.0410	    0.7440	    0.7100	    2.8660
20120516 120000	 2012.3723	   60.1110	  -18.9560	   -0.8530	    0.7310	    0.7120	    2.8470
20120517 120000	 2012.3751	   61.4290	  -24.8560	    4.8070	    0.7450	    0.7090	    2.8600
20120518 120000	 2012.3778	   62.4610	  -22.6740	   -3.0250	    0.7370	    0.7190	    2.9040
20120522 120000	 2012.3888	   62.7290	  -22.3640	    2.6020	    0.7380	    0.7250	    2.9330
20120523 120000	 2012.3915	   58.0460	  -22.4540	   -4.2890	    0.7350	    0.7210	    2.9240
20120524 120000	 2012.3943	   58.9190	  -23.9220	    5.2620	    0.7410	    0.7210	    2.9440
20120525 120000	 2012.3970	   64.4860	  -23.1200	   -3.4160	    0.7310	    0.7170	    2.8890
20120526 120000	 2012.3997	   65.1570	  -21.2550	    4.1540	    0.7330	    0.7040	    2.8190
20120527 120000	 2012.4025	   62.2200	  -21.2700	    6.5620	    0.7260	    0.7000	    2.7870
20120529 120000	 2012.4079	   62.2070	  -20.9550	   -5.7630	    0.7240	    0.6950	    2.7720
20120530 120000	 2012.4107	   64.8700	  -22.7660	   -5.9800	    0.7280	    0.7020	    2.8030
20120531 120000	 2012.4134	   63.5300	  -22.3340	   -6.8970	    0.7360	    0.7020	    2.8230
20120603 120000	 2012.4216	   62.4480	  -23.3000	    0.5890	    0.7370	    0.7160	    2.8840
20120604 120000	 2012.4244	   63.6450	  -25.1080	   -5.2390	    0.7190	    0.6980	    2.7730
20120605 120000	 2012.4271	   65.2990	  -24.4170	   -1.3690	    0.7240	    0.7020	    2.8050
20120606 120000	 2012.4298	   63.5350	  -24.2790	   -3.5430	    0.7330	    0.7040	    2.8300
20120607 120000	 2012.4326	   63.5280	  -26.5380	   -3.0710	    0.7220	    0.7000	    2.7900
20120608 120000	 2012.4353	   62.6700	  -25.8890	   -5.4450	    0.7270	    0.7040	    2.8120
20120613 120000	 2012.4490	   64.6490	  -25.9740	   -3.0490	    0.7310	    0.7020	    2.8090
20120615 120000	 2012.4545	   65.2710	  -26.8430	   -1.2730	    0.7270	    0.7060	    2.8220
20120616 120000	 2012.4572	   64.0280	  -27.9340	    1.4430	    0.7260	    0.6980	    2.7800
20120618 120000	 2012.4627	   64.1240	  -30.1470	    3.6420	    0.7270	    0.7000	    2.7700
20120619 120000	 2012.4654	   62.4420	  -29.2180	    3.2510	    0.7250	    0.6990	    2.7620
20120620 120000	 2012.4682	   63.5230	  -30.1880	   -1.9550	    0.7300	    0.7060	    2.8140
20120621 120000	 2012.4709	   64.5750	  -29.5730	   -6.1160	    0.7220	    0.7050	    2.7990
20120622 120000	 2012.4736	   64.4750	  -29.0700	   -1.7750	    0.7210	    0.6980	    2.7580
20120623 120000	 2012.4764	   62.7010	  -27.6960	   -4.2430	    0.7290	    0.7030	    2.8110
20120624 120000	 2012.4791	   64.7460	  -27.4140	   -0.7190	    0.7170	    0.6950	    2.7330
20120625 120000	 2012.4819	   65.6280	  -28.4460	   -2.7790	    0.7280	    0.6980	    2.7750
20120627 120000	 2012.4873	   64.3010	  -28.8210	   -3.1760	    0.7190	    0.6990	    2.7550
20120628 120000	 2012.4901	   64.2800	  -31.1310	   -3.6970	    0.7180	    0.7010	    2.7600
20120701 120000	 2012.4983	   65.3490	  -25.5190	   -2.5980	    0.7330	    0.7090	    2.8380
20120702 120000	 2012.5010	   65.7560	  -26.1030	   -1.8830	    0.7310	    0.7140	    2.8500
20120703 120000	 2012.5038	   63.1860	  -28.7600	  -22.7100	    0.7330	    0.7110	    2.8450
20120704 120000	 2012.5065	   66.4260	  -29.7440	   -7.8230	    0.7180	    0.6970	    2.7510
20120705 120000	 2012.5092	   66.5830	  -28.9840	   -6.5170	    0.7470	    0.7250	    2.9070
20120706 120000	 2012.5120	   66.2710	  -30.4610	    4.1990	    0.7470	    0.7270	    2.9210
20120707 120000	 2012.5147	   64.7750	  -30.0960	    6.0180	    0.7260	    0.7040	    2.7890
20120708 120000	 2012.5175	   64.2890	  -28.2270	   -9.6810	    0.7270	    0.7120	    2.8220
20120709 120000	 2012.5202	   66.1120	  -28.3660	   -5.2130	    0.7350	    0.7150	    2.8590
20120710 120000	 2012.5229	   65.5940	  -29.3830	    4.5620	    0.7390	    0.7080	    2.8280
20120711 120000	 2012.5257	   66.1630	  -29.8070	   -3.8010	    0.7330	    0.7020	    2.8060
20120712 120000	 2012.5284	   66.7500	  -32.2980	   -2.8800	    0.7400	    0.7010	    2.8090
20120713 120000	 2012.5311	   67.1060	  -28.9680	   -9.7610	    0.7390	    0.7080	    2.8280
20120714 120000	 2012.5339	   66.9820	  -28.5100	   -7.5600	    0.7210	    0.7020	    2.7700
20120715 120000	 2012.5366	   65.6620	  -28.0680	   -6.5270	    0.7210	    0.7010	    2.7680
20120716 120000	 2012.5394	   65.0440	  -28.3300	   -4.5710	    0.7240	    0.6970	    2.7550
20120717 120000	 2012.5421	   66.9020	  -27.8440	  -11.4890	    0.7280	    0.7000	    2.7890
20120718 120000	 2012.5448	   65.2090	  -27.8070	  -18.0160	    0.7230	    0.7000	    2.7780
20120720 120000	 2012.5503	   67.3610	  -29.8630	  -13.4790	    0.7190	    0.6990	    2.7620
20120722 120000	 2012.5558	   65.3470	  -27.9200	   -7.9770	    0.7240	    0.6950	    2.7710
20120724 120000	 2012.5613	   67.3430	  -26.4870	   -8.1920	    0.7310	    0.7040	    2.8320
20120725 120000	 2012.5640	   67.4670	  -27.2530	  -14.3540	    0.7330	    0.7040	    2.8160
20120726 120000	 2012.5667	   67.0820	  -27.2690	  -13.1680	    0.7260	    0.6960	    2.7770
20120727 120000	 2012.5695	   69.8740	  -29.2900	  -17.3480	    0.7260	    0.6960	    2.7760
20120728 120000	 2012.5722	   66.8850	  -26.9280	  -18.6460	    0.7250	    0.6940	    2.7610
20120729 120000	 2012.5749	   65.5520	  -25.0810	  -17.0310	    0.7360	    0.6980	    2.8080
20120802 120000	 2012.5859	   66.3570	  -23.8210	  -12.4410	    0.7270	    0.6970	    2.7840
20120803 120000	 2012.5886	   65.9520	  -23.6330	  -17.1770	    0.7290	    0.6970	    2.7900
20120804 120000	 2012.5914	   67.3170	  -24.6380	  -11.2920	    0.7400	    0.7000	    2.8210
20120805 120000	 2012.5941	   66.4100	  -22.6610	  -23.0030	    0.7360	    0.7080	    2.8460
20120806 120000	 2012.5969	   65.0650	  -24.9900	  -14.4480	    0.7440	    0.7010	    2.8420
20120807 120000	 2012.5996	   65.0300	  -23.7360	  -11.4070	    0.7310	    0.6990	    2.7980
20120808 120000	 2012.6023	   65.4000	  -23.8610	  -16.1910	    0.7590	    0.7140	    2.8590
20120809 120000	 2012.6051	   66.3100	  -22.7540	  -13.9040	    0.7400	    0.6990	    2.8350
20120810 120000	 2012.6078	   68.2340	  -21.3770	  -13.0030	    0.7430	    0.7140	    2.8780
20120811 120000	 2012.6105	   63.8990	  -21.7850	  -22.1200	    0.7280	    0.7030	    2.8050
20120812 120000	 2012.6133	   64.3850	  -23.6070	  -25.6910	    0.7370	    0.7100	    2.8640
20120813 120000	 2012.6160	   65.2270	  -21.7230	  -20.3680	    0.7330	    0.7070	    2.8190
20120816 120000	 2012.6242	   64.9910	  -22.3670	  -22.4550	    0.7490	    0.7230	    2.8690
20120817 120000	 2012.6270	   67.2840	  -23.2980	  -17.6190	    0.7470	    0.7150	    2.8750
20120818 120000	 2012.6297	   64.5270	  -22.0910	  -14.2540	    0.7380	    0.7040	    2.8040
20120819 120000	 2012.6324	   65.9890	  -24.8000	  -19.7600	    0.7280	    0.7000	    2.7710
20120820 120000	 2012.6352	   65.0810	  -24.5990	  -18.3830	    0.7310	    0.7040	    2.8030
20120821 120000	 2012.6379	   66.2230	  -22.0330	  -16.2330	    0.7330	    0.7090	    2.8150
20120823 120000	 2012.6434	   66.4680	  -23.2280	  -13.9610	    0.7360	    0.7020	    2.8100
20120824 120000	 2012.6461	   66.9430	  -23.8020	  -24.1610	    0.7290	    0.7010	    2.7850
20120825 120000	 2012.6489	   64.3260	  -22.1080	  -24.9050	    0.7320	    0.7010	    2.7850
20120826 120000	 2012.6516	   65.5300	  -23.4210	  -14.8920	    0.7290	    0.7020	    2.7890
20120827 120000	 2012.6543	   66.4060	  -23.3420	  -21.8170	    0.7260	    0.7010	    2.7730
20120828 120000	 2012.6571	   67.5920	  -24.4280	   -9.5150	    0.7430	    0.7270	    2.9060
20120829 120000	 2012.6598	   65.8320	  -24.7990	  -13.0270	    0.7690	    0.7430	    2.9810
20120830 120000	 2012.6626	   65.8220	  -24.0890	  -21.0650	    0.7300	    0.7090	    2.8120
20120831 120000	 2012.6653	   65.7990	  -24.4000	  -16.3660	    0.7860	    0.7710	    3.0430
20120901 120000	 2012.6680	   64.1190	  -21.8840	  -17.3070	    0.7240	    0.7000	    2.7840
20120902 120000	 2012.6708	   64.4440	  -20.9530	  -24.0890	    0.7320	    0.7060	    2.8140
20120904 120000	 2012.6762	   68.1620	  -19.9470	  -14.2580	    0.7440	    0.7030	    2.8500
20120905 120000	 2012.6790	   67.2390	  -23.4440	  -28.6870	    0.7240	    0.6980	    2.7730
20120906 120000	 2012.6817	   65.9550	  -21.9270	  -22.7270	    0.7280	    0.7000	    2.8000
20120907 120000	 2012.6845	   67.7970	  -21.6280	  -21.1520	    0.7300	    0.6970	    2.7890
20120908 120000	 2012.6872	   64.7560	  -23.3070	  -20.1020	    0.7340	    0.7050	    2.8350
20120909 120000	 2012.6899	   64.8100	  -23.2360	  -16.1430	    0.7360	    0.6990	    2.8130
20120910 120000	 2012.6927	   64.0360	  -27.6030	  -14.2430	    0.7610	    0.7610	    3.0420
20120911 120000	 2012.6954	   67.3230	  -24.3530	  -22.5590	    0.7350	    0.7210	    2.9030
20120912 120000	 2012.6982	   66.0060	  -24.6140	  -26.5660	    0.7340	    0.7150	    2.8910
20120913 120000	 2012.7009	   66.2410	  -24.4370	  -28.2180	    0.7510	    0.7300	    2.9580
20120914 120000	 2012.7036	   66.6180	  -23.4520	  -24.7750	    0.7440	    0.7050	    2.8400
20120915 120000	 2012.7064	   68.0690	  -24.2830	  -28.0990	    0.7370	    0.7060	    2.8350
20120916 120000	 2012.7091	   67.4540	  -23.4190	  -27.4480	    0.7290	    0.7010	    2.7890
20120917 120000	 2012.7118	   65.3130	  -23.1530	  -22.4560	    0.7410	    0.7210	    2.8260
20120918 120000	 2012.7146	   66.3490	  -24.8960	  -29.8030	    0.7440	    0.7130	    2.8750
20120919 120000	 2012.7173	   65.3880	  -24.8540	  -25.6910	    0.7320	    0.7060	    2.8070
20120920 120000	 2012.7201	   66.5330	  -23.6710	  -26.2860	    0.7390	    0.7080	    2.8350
20120921 120000	 2012.7228	   67.8940	  -24.7020	  -26.4990	    0.7680	    0.7380	    2.9490
20120922 120000	 2012.7255	   65.4940	  -22.8750	  -21.2460	    0.7440	    0.7130	    2.8570
20120923 120000	 2012.7283	   66.1930	  -23.0780	  -29.4950	    0.7710	    0.7410	    2.9380
20120924 120000	 2012.7310	   66.6070	  -22.8020	  -20.6440	    0.7520	    0.7220	    2.8730
20120925 120000	 2012.7337	   67.4420	  -21.8990	  -18.0590	    0.7820	    0.7610	    3.0390
20120926 120000	 2012.7365	   65.3590	  -21.6200	  -17.9840	    0.7800	    0.7460	    2.9520
20120927 120000	 2012.7392	   67.8700	  -21.3650	  -22.5090	    0.7710	    0.7380	    2.9290
20120928 120000	 2012.7420	   69.4710	  -23.1340	  -16.8090	    0.8340	    0.7710	    3.1340
20120929 120000	 2012.7447	   67.2750	  -23.5970	  -20.6900	    0.8060	    0.7650	    3.1140
20120930 120000	 2012.7474	   66.9200	  -23.8870	  -22.2390	    0.7350	    0.7170	    2.8560
20121001 120000	 2012.7502	   66.8450	  -24.4830	  -25.9440	    0.7280	    0.7020	    2.8170
20121002 120000	 2012.7529	   67.6740	  -23.2920	  -20.6290	    0.7420	    0.7150	    2.9210
20121003 120000	 2012.7556	   66.3790	  -24.2120	  -19.4640	    0.8050	    0.7570	    3.0050
20121004 120000	 2012.7584	   69.7220	  -21.7070	  -20.4040	    0.7740	    0.7380	    2.9810
20121005 120000	 2012.7611	   69.7770	  -23.1180	  -20.3660	    0.7380	    0.7090	    2.8700
20121006 120000	 2012.7639	   67.9970	  -23.5680	  -26.5050	    0.7230	    0.7000	    2.7950
20121007 120000	 2012.7666	   67.7340	  -24.7170	  -22.4470	    0.7330	    0.7050	    2.7860
20121008 120000	 2012.7693	   66.6740	  -21.9060	  -23.0990	    0.7460	    0.7020	    2.8170
20121009 120000	 2012.7721	   67.4900	  -22.3090	  -24.7590	    0.7420	    0.7100	    2.8540
20121010 120000	 2012.7748	   68.6990	  -23.7390	  -19.2410	    0.7380	    0.7020	    2.8060
20121011 120000	 2012.7775	   66.5380	  -23.4900	  -24.9460	    0.7600	    0.7310	    2.8910
20121012 120000	 2012.7803	   68.5570	  -22.8690	  -21.7230	    0.7360	    0.7050	    2.8240
20121013 120000	 2012.7830	   67.6590	  -23.8400	  -22.7440	    0.7400	    0.7050	    2.8350
20121014 120000	 2012.7858	   68.8610	  -22.8660	  -24.4110	    0.7550	    0.7100	    2.8910
20121015 120000	 2012.7885	   68.4480	  -24.0220	  -31.3590	    0.7560	    0.7060	    2.8530
20121016 120000	 2012.7912	   70.9940	  -24.1130	  -30.2910	    0.7510	    0.7070	    2.8660
20121017 120000	 2012.7940	   69.1630	  -22.0210	  -23.2410	    0.7580	    0.7130	    2.9120
20121018 120000	 2012.7967	   68.3310	  -22.1460	  -30.6720	    0.7930	    0.7430	    3.0400
20121019 120000	 2012.7995	   67.7910	  -22.5720	  -23.4630	    0.7600	    0.7230	    2.9010
20121020 120000	 2012.8022	   70.6840	  -23.6250	  -26.4920	    0.7540	    0.7200	    2.9150
20121021 120000	 2012.8049	   69.6930	  -23.7820	  -24.9990	    0.7400	    0.7070	    2.8500
20121022 120000	 2012.8077	   69.6510	  -22.8270	  -15.5840	    0.7390	    0.7140	    2.8670
20121023 120000	 2012.8104	   70.1410	  -24.6250	  -22.2140	    0.7470	    0.7110	    2.8680
20121024 120000	 2012.8131	   70.9410	  -26.6620	  -24.4310	    0.7480	    0.7130	    2.8980
20121025 120000	 2012.8159	   68.8080	  -23.9700	  -18.8050	    0.7500	    0.7090	    2.8840
20121026 120000	 2012.8186	   72.4380	  -21.8960	  -22.2860	    0.7710	    0.7390	    2.9680
20121027 120000	 2012.8214	   74.3380	  -21.3930	  -16.1100	    0.7590	    0.7110	    2.8850
20121028 120000	 2012.8241	   70.5790	  -22.2200	  -16.8610	    0.7840	    0.7190	    2.9880
20121029 120000	 2012.8268	   73.0330	  -25.3760	  -30.1910	    0.7490	    0.7080	    2.8750
20121030 120000	 2012.8296	   72.3270	  -28.3450	  -10.6700	    0.7680	    0.7390	    3.0170
20121031 120000	 2012.8323	   71.1840	  -26.6240	  -18.3310	    0.7600	    0.7320	    2.9250
20121101 120000	 2012.8350	   72.6720	  -27.9860	  -24.0980	    0.7350	    0.7050	    2.8340
20121102 120000	 2012.8378	   71.1470	  -27.0440	  -21.7660	    0.7570	    0.7150	    2.9280
20121103 120000	 2012.8405	   70.8440	  -27.7310	  -18.3360	    0.7440	    0.7070	    2.8610
20121104 120000	 2012.8433	   72.3120	  -28.8970	  -22.2860	    0.7390	    0.7070	    2.8600
20121105 120000	 2012.8460	   74.3740	  -29.1970	  -18.6400	    0.7340	    0.7030	    2.8220
20121106 120000	 2012.8487	   72.8240	  -29.3280	  -23.5170	    0.7540	    0.7110	    2.9040
20121107 120000	 2012.8515	   72.1080	  -28.1270	  -15.6620	    0.7490	    0.7040	    2.8580
20121112 120000	 2012.8652	   73.7340	  -27.8520	  -19.7620	    0.7380	    0.6990	    2.8090
20121113 120000	 2012.8679	   70.5740	  -24.5530	  -14.9180	    0.7490	    0.7190	    2.8370
20121114 120000	 2012.8706	   70.6970	  -27.1440	  -22.5750	    0.7380	    0.6990	    2.8620
20121115 120000	 2012.8734	   72.0040	  -25.2530	  -22.3170	    0.7470	    0.7060	    2.8690
20121116 120000	 2012.8761	   72.7060	  -25.9060	  -22.1110	    0.7570	    0.7090	    2.8790
20121117 120000	 2012.8789	   73.9800	  -24.2210	  -21.0800	    0.7400	    0.6950	    2.8440
20121118 120000	 2012.8816	   71.0610	  -26.0410	  -16.8300	    0.7220	    0.6950	    2.8050
20121119 120000	 2012.8843	   71.2470	  -27.3660	  -19.3620	    0.7310	    0.6960	    2.8320
20121120 120000	 2012.8871	   72.3350	  -26.2070	  -17.1740	    0.7370	    0.7030	    2.8420
20121121 120000	 2012.8898	   71.1560	  -26.4450	  -18.4480	    0.7350	    0.7060	    2.8480
20121122 120000	 2012.8925	   72.0640	  -26.8800	  -14.1280	    0.7330	    0.6940	    2.8460
20121123 120000	 2012.8953	   69.8220	  -27.3880	  -18.7350	    0.7320	    0.6920	    2.8210
20121124 120000	 2012.8980	   74.6580	  -28.0820	  -15.7910	    0.7380	    0.6980	    2.8460
20121125 120000	 2012.9008	   75.8890	  -27.5860	  -21.6100	    0.7260	    0.6960	    2.8270
20121126 120000	 2012.9035	   73.8840	  -28.7910	  -27.1900	    0.7360	    0.6960	    2.8410
20121127 120000	 2012.9062	   71.3140	  -27.1130	  -21.3520	    0.7250	    0.6940	    2.7960
20121128 120000	 2012.9090	   74.2090	  -26.2220	  -17.4290	    0.7580	    0.7050	    2.8620
20121129 120000	 2012.9117	   73.4430	  -25.2380	  -17.4040	    0.7170	    0.6950	    2.7900
20121130 120000	 2012.9144	   74.1890	  -26.2410	  -11.0150	    0.7340	    0.6970	    2.8390
20121201 120000	 2012.9172	   73.8950	  -28.9540	  -17.0590	    0.7160	    0.6900	    2.7570
20121202 120000	 2012.9199	   74.5100	  -28.2970	  -18.4500	    0.7260	    0.6940	    2.8030
20121203 120000	 2012.9227	   73.9780	  -31.2470	  -22.5340	    0.7190	    0.6930	    2.7760
20121204 120000	 2012.9254	   73.2650	  -30.6350	  -23.6010	    0.7280	    0.6950	    2.8010
20121205 120000	 2012.9281	   74.9440	  -28.3900	  -19.9640	    0.7160	    0.6880	    2.7580
20121206 120000	 2012.9309	   74.9060	  -27.0420	  -19.8030	    0.7230	    0.7070	    2.8640
20121207 120000	 2012.9336	   75.9000	  -28.1490	  -21.8020	    0.7190	    0.7030	    2.8300
20121208 120000	 2012.9363	   73.9460	  -28.0360	  -18.4720	    0.7140	    0.6900	    2.7380
20121209 120000	 2012.9391	   74.7000	  -28.5360	  -14.1920	    0.7190	    0.6950	    2.7690
20121210 120000	 2012.9418	   75.3660	  -28.7980	  -16.8900	    0.7220	    0.6930	    2.7670
20121211 120000	 2012.9446	   75.8780	  -28.2280	  -21.1400	    0.7190	    0.6910	    2.7580
20121212 120000	 2012.9473	   75.1690	  -30.3670	  -22.6170	    0.7350	    0.7130	    2.9170
20121213 120000	 2012.9500	   74.9480	  -27.6060	  -20.0520	    0.7410	    0.7160	    2.9350
20121214 120000	 2012.9528	   74.9370	  -27.6850	  -21.1340	    0.7150	    0.6920	    2.7490
20121215 120000	 2012.9555	   73.5580	  -26.7890	  -19.5290	    0.7130	    0.6940	    2.7640
20121216 120000	 2012.9582	   72.7640	  -27.4270	  -20.5000	    0.7120	    0.6900	    2.7470
20121217 120000	 2012.9610	   74.4770	  -28.0770	  -14.4400	    0.7260	    0.7150	    2.9020
20121218 120000	 2012.9637	   74.1550	  -28.4710	  -13.7360	    0.7220	    0.7110	    2.8630
20121219 120000	 2012.9665	   74.2320	  -30.5420	  -12.5200	    0.7160	    0.6970	    2.7690
20121220 120000	 2012.9692	   75.0810	  -28.4580	  -18.0210	    0.7190	    0.7100	    2.8080
20121221 120000	 2012.9719	   75.3180	  -27.5420	  -12.8000	    0.7200	    0.7060	    2.7920
20121222 120000	 2012.9747	   76.1800	  -28.3680	  -14.4780	    0.7260	    0.7000	    2.8330
20121223 120000	 2012.9774	   75.8460	  -32.5500	  -18.2520	    0.7400	    0.7030	    2.8500
20121224 120000	 2012.9802	   77.6030	  -27.8550	   -7.3150	    0.7160	    0.6890	    2.7580
20121225 120000	 2012.9829	   76.0700	  -28.9400	  -11.7970	    0.7130	    0.6930	    2.7520
20121226 120000	 2012.9856	   75.8590	  -28.1860	  -12.2210	    0.7220	    0.6980	    2.8090
20130101 120000	 2013.0021	   76.7420	  -27.0610	   -8.9320	    0.7160	    0.6950	    2.7620
20130102 120000	 2013.0048	   76.0740	  -29.5740	  -12.2570	    0.7160	    0.7030	    2.7990
20130103 120000	 2013.0075	   79.2660	  -29.8310	  -19.8620	    0.7340	    0.7030	    2.8500
20130104 120000	 2013.0103	   79.4310	  -32.0550	   -2.1510	    0.7190	    0.6930	    2.7620
20130105 120000	 2013.0130	   78.3660	  -29.8680	   -9.1090	    0.7190	    0.6950	    2.7770
20130106 120000	 2013.0157	   78.0370	  -29.5080	  -14.3280	    0.7150	    0.7020	    2.7840
20130107 120000	 2013.0185	   78.2410	  -29.8320	  -19.2490	    0.7330	    0.7010	    2.8290
20130108 120000	 2013.0212	   80.6620	  -28.2780	   -9.9050	    0.7290	    0.7000	    2.8200
20130109 120000	 2013.0240	   77.9570	  -31.9010	  -12.8500	    0.7180	    0.6920	    2.7710
20130110 120000	 2013.0267	   78.3210	  -28.0420	  -10.4980	    0.7210	    0.7150	    2.8440
20130111 120000	 2013.0294	   75.6770	  -28.2100	   -5.9390	    0.7160	    0.6990	    2.7950
20130112 120000	 2013.0322	   76.5090	  -29.4550	   -7.8580	    0.7150	    0.6960	    2.7750
20130113 120000	 2013.0349	   78.5630	  -30.4210	   -8.2110	    0.7130	    0.7020	    2.7910
20130114 120000	 2013.0376	   80.6680	  -30.6970	  -12.4040	    0.7100	    0.6920	    2.7420
