# time_unit: years
# unit: mm
# scale: 1
# column_names: ymd hms north east up
# columns_index: 0 1 2 3 4
# index_cols: ymd hms
# index_formats: %Y%m%d %H%M%S
20000214 120000	   22.5912	  200.2781	  -34.3694
20000215 120000	   23.6345	  201.4605	  -37.9001
20000216 120000	   23.7931	  200.8296	  -31.6405
20000217 120000	   21.6272	  199.5954	  -31.8822
20000218 120000	   21.7070	  200.6979	  -31.2767
20000219 120000	   20.8429	  203.3171	  -30.6857
20000220 120000	   23.9050	  204.9732	  -28.8606
20000221 120000	   21.6236	  203.9066	  -25.8229
20000225 120000	   22.1772	  194.2109	  -23.7540
20000226 120000	   19.6417	  196.9078	  -17.2737
20000227 120000	   21.7141	  193.9355	  -22.0485
20000229 120000	   20.9436	  197.0074	  -13.0180
20000302 120000	   19.4777	  192.9251	   -9.7106
20000304 120000	   17.7984	  191.1086	  -13.7033
20000305 120000	   20.4831	  188.7635	   -9.7518
20000307 120000	   16.1725	  183.6872	   -6.0160
20000314 120000	   13.9191	  172.5026	    3.7599
20000315 120000	   18.9534	  168.9270	    7.0888
20000316 120000	   16.1699	  170.8116	    7.6423
20000317 120000	   19.4488	  168.7687	    5.9803
20000318 120000	   13.2603	  167.3607	    5.5329
20000319 120000	   13.0247	  159.1100	    3.2504
20000320 120000	   18.1522	  157.7889	    3.3329
20000321 120000	   14.3429	  156.6401	   10.4408
20000322 120000	   13.9771	  149.7860	    7.6643
20000323 120000	   13.9549	  152.2093	    5.5740
20000324 120000	   12.6465	  147.9426	    5.9803
20000325 120000	   12.0521	  147.2884	    4.4337
20000326 120000	   11.8919	  139.3196	    3.0148
20000327 120000	   10.8661	  139.2189	    5.0644
20000328 120000	   13.0147	  136.3489	    7.3230
20000329 120000	   11.2880	  134.6025	    7.8116
20000330 120000	   11.8061	  133.5224	    8.1309
20000331 120000	   12.4092	  128.9215	    6.2719
20000401 120000	   10.4474	  126.6925	    7.7554
20000402 120000	   10.2307	  122.9483	    8.0524
20000403 120000	   11.3195	  120.2917	    6.5641
20000404 120000	   10.9036	  118.0155	    7.2714
20000405 120000	    8.4934	  113.5527	    4.7556
20000406 120000	   10.7688	  108.8259	   -4.6222
20000407 120000	    8.8200	  108.8181	   -0.1007
20000408 120000	   10.0471	  105.9221	    4.2113
20000409 120000	    9.8800	  105.2207	    4.7752
20000410 120000	    9.0490	   98.3266	    4.6223
20000411 120000	    9.4641	   98.5626	    3.2740
20000412 120000	   10.0854	   94.8515	    0.2117
20000413 120000	   10.8628	   88.6561	   -0.0131
20000414 120000	    8.4965	   87.2589	   -0.1889
20000415 120000	    7.4964	   85.6827	   -6.1441
20000416 120000	    9.0827	   82.2601	   -3.5173
20000417 120000	    9.1752	   79.3337	  -13.0068
20000418 120000	    9.2542	   77.7760	  -11.1010
20000419 120000	    6.8195	   71.2496	  -10.9084
20000420 120000	    7.6711	   76.0970	   -2.6071
20000421 120000	    7.3691	   68.4605	  -12.9757
20000422 120000	    7.1035	   67.4724	  -14.1924
20000423 120000	    8.0942	   62.3753	  -11.5355
20000424 120000	    5.5911	   64.6112	   -8.3732
20000425 120000	    5.8543	   60.5824	   -8.9540
20000426 120000	    7.4138	   57.1110	  -14.8360
20000427 120000	    5.7794	   54.0292	  -12.7875
20000428 120000	    6.9711	   54.1289	  -19.6669
20000429 120000	    9.5289	   49.8120	  -24.7122
20000430 120000	    6.3926	   45.0405	  -15.0720
20000501 120000	    5.8823	   45.1461	  -21.1743
20000502 120000	    5.9478	   41.8706	  -20.1776
20000503 120000	    5.6490	   40.7256	  -21.1100
20000504 120000	    7.0259	   38.0327	  -18.0498
20000505 120000	    7.0783	   38.4734	  -21.1955
20000506 120000	    6.7062	   37.0391	  -22.1053
20000507 120000	    7.9994	   32.4612	  -19.3275
20000508 120000	    7.1479	   33.5109	  -23.5105
20000509 120000	    6.7614	   30.8394	  -26.9828
20000510 120000	    7.3599	   29.0778	  -30.1026
20000511 120000	    9.1733	   25.1470	  -39.4485
20000512 120000	    7.7313	   26.8880	  -28.1589
20000513 120000	    6.9640	   25.5916	  -22.0522
20000514 120000	    9.7710	   24.8485	  -25.9671
20000515 120000	    9.8124	   23.4894	  -28.3419
20000516 120000	    7.0778	   22.4348	  -34.7955
20000517 120000	    7.2473	   19.9352	  -38.0262
20000518 120000	    6.9005	   20.7510	  -40.2829
20000519 120000	    5.2774	   20.9224	  -31.5542
20000520 120000	    8.9878	   17.8797	  -36.6188
20000521 120000	    7.6415	   15.5929	  -36.3055
20000522 120000	    8.3384	   17.8820	  -44.1432
20000523 120000	    5.6482	   14.2470	  -38.8008
20000524 120000	    5.3208	   11.5677	  -43.2471
20000525 120000	    6.9161	   14.6738	  -43.1511
20000526 120000	    7.6938	   16.6750	  -38.1418
20000527 120000	    8.1638	   13.7908	  -34.3884
20000528 120000	    8.2058	   13.9707	  -41.8598
20000529 120000	    7.5898	   13.7641	  -37.6154
20000530 120000	    7.1355	   12.9002	  -38.8843
20000531 120000	    8.2028	   15.7084	  -40.8258
20000601 120000	    6.6114	   12.0577	  -44.2793
20000602 120000	    8.9312	   12.9572	  -48.8542
20000603 120000	    5.8820	   13.3258	  -42.8199
20000604 120000	    8.2336	   15.4024	  -44.7259
20000605 120000	    8.3959	   14.3259	  -41.7518
20000606 120000	    6.5486	   16.7449	  -44.2872
20000607 120000	    8.4016	   15.0582	  -43.6419
20000608 120000	    6.6247	   15.5742	  -43.6256
20000609 120000	    8.9878	   15.6715	  -47.0080
20000610 120000	    8.1406	   17.2086	  -44.1292
20000611 120000	    9.7430	   18.5139	  -43.4290
20000612 120000	    7.9849	   18.6655	  -43.7174
20000613 120000	   10.2860	   20.1719	  -48.9245
20000614 120000	    9.4662	   16.9211	  -49.9103
20000615 120000	    7.9254	   19.7314	  -47.2052
20000616 120000	    6.8534	   17.9807	  -49.6593
20000617 120000	    7.3399	   25.5371	  -46.5729
20000618 120000	    5.0850	   23.0386	  -47.7165
20000619 120000	    8.0885	   24.9032	  -46.6203
20000620 120000	    5.2801	   24.7685	  -44.4650
20000621 120000	    7.1198	   23.9726	  -46.6810
20000622 120000	    9.0575	   24.5632	  -46.0789
20000623 120000	    8.2830	   27.6281	  -45.2195
20000624 120000	    9.7262	   28.2650	  -44.1134
20000625 120000	    9.5569	   30.5915	  -39.9913
20000626 120000	    8.3151	   34.1855	  -40.7842
20000627 120000	   10.9307	   30.6644	  -41.9629
20000628 120000	    8.8136	   31.0359	  -43.2483
20000629 120000	    9.4636	   37.2677	  -43.4914
20000630 120000	    8.7107	   35.0573	  -38.0032
20000701 120000	    8.2548	   41.3222	  -42.1149
20000702 120000	    9.5659	   42.5101	  -38.9874
20000703 120000	   10.7837	   42.6485	  -40.8421
20000704 120000	    8.3684	   45.6350	  -38.8802
20000705 120000	    9.5398	   44.5670	  -34.3128
20000706 120000	   10.0478	   46.9322	  -35.6913
20000707 120000	    8.3525	   47.9482	  -35.4671
20000708 120000	    9.4037	   49.5723	  -30.9815
20000709 120000	    8.9315	   49.4124	  -22.2959
20000710 120000	    9.1359	   53.2359	  -32.2218
20000711 120000	    8.0767	   48.7505	  -25.2507
20000712 120000	    9.8840	   56.9938	  -32.5541
20000713 120000	   10.9778	   56.2134	  -26.1735
20000714 120000	    8.8681	   59.4471	  -24.1405
20000715 120000	   10.4149	   58.6926	  -25.2167
20000716 120000	    9.1981	   59.6875	  -23.4438
20000717 120000	    9.9779	   62.8197	  -26.8333
20000718 120000	   10.9042	   59.9270	  -24.4770
20000719 120000	   12.6171	   66.0073	  -25.5164
20000720 120000	   11.4066	   64.1785	  -18.1334
20000721 120000	    8.7727	   64.1084	  -15.5596
20000722 120000	   10.2556	   67.2952	  -14.4467
20000723 120000	   11.4652	   68.6568	  -20.5864
20000724 120000	   11.0216	   69.3014	  -17.0105
20000725 120000	   11.9649	   69.8971	  -15.0908
20000726 120000	    9.9352	   74.0522	  -12.6189
20000727 120000	   10.2426	   74.7348	  -13.9366
20000728 120000	    7.8271	   74.1634	   -8.0156
20000729 120000	    9.1988	   78.3364	  -13.2577
20000730 120000	    9.5178	   78.6822	  -12.6246
20000731 120000	    8.2143	   78.7594	   -4.4180
20000801 120000	    9.8383	   79.8465	   -4.3395
20000802 120000	    8.3599	   77.6624	   -5.1910
20000803 120000	    8.4494	   80.9956	   -7.5040
20000804 120000	    8.2367	   85.0951	    0.7497
20000805 120000	    8.1921	   84.6798	    0.5086
20000806 120000	    8.6856	   83.8086	   -5.8890
20000807 120000	    7.8474	   82.3306	   -7.3446
20000808 120000	    8.3977	   85.7450	   -2.4899
20000809 120000	    9.2465	   85.5610	   -5.3663
20000810 120000	    8.6641	   86.9979	   -4.1054
20000811 120000	   11.5005	   85.7451	   -2.3087
20000812 120000	    8.1361	   81.1621	   -2.0375
20000813 120000	    9.2608	   84.6985	   -0.9834
20000814 120000	    7.1249	   84.1838	    0.4224
20000815 120000	   10.7485	   82.2979	   -1.0415
20000816 120000	   10.3718	   82.4706	   -2.6363
20000817 120000	    7.7950	   81.5317	    6.8466
20000818 120000	    9.5783	   85.7913	   -0.1539
20000819 120000	    8.7118	   82.9095	    4.7910
20000820 120000	    8.6557	   83.5964	    2.3303
20000821 120000	    6.6901	   84.3223	    3.7628
20000822 120000	    6.8653	   83.8775	    1.3676
20000823 120000	    8.2215	   84.0025	   -0.9162
20000824 120000	    7.3288	   81.6178	    3.0303
20000825 120000	    6.8773	   80.3740	    4.6464
20000826 120000	    7.2674	   79.8217	   -9.4087
20000827 120000	    5.2991	   81.4418	    1.5143
20000828 120000	    5.6926	   79.1351	   -0.2054
20000829 120000	    4.1982	   78.4825	    2.0717
20000830 120000	    7.1160	   77.4450	    2.3950
20000831 120000	    5.7062	   76.7937	   -0.7959
20000901 120000	    6.3089	   75.7899	   -0.0316
20000902 120000	    7.1744	   71.7547	    2.5976
20000903 120000	    7.7528	   74.6494	    4.9615
20000904 120000	    8.1643	   75.7856	    6.0098
20000905 120000	    6.4591	   70.9445	    1.1422
20000906 120000	    8.5772	   68.5578	   11.1687
20000907 120000	    7.0590	   65.5471	   -0.1407
20000908 120000	    7.2045	   69.3040	    3.8339
20000909 120000	    5.6540	   65.6503	    3.0326
20000910 120000	    5.0675	   63.0477	   -3.8843
20000911 120000	    6.8952	   63.1782	   -2.0068
20000912 120000	    6.5873	   63.0936	   -1.1345
20000913 120000	    6.1940	   60.4959	    8.6529
20000914 120000	    7.0453	   59.7171	   -2.8441
20000915 120000	    6.4814	   56.9893	   -2.3852
20000916 120000	    7.6724	   58.0046	   -3.1897
20000917 120000	    6.8585	   52.9152	   -0.1970
20000918 120000	    5.6497	   55.5633	  -10.3765
20000919 120000	    5.5763	   50.6011	  -12.6475
20000920 120000	    5.2683	   48.0909	  -10.7792
20000921 120000	    5.6958	   48.8050	   -9.1206
20000922 120000	    5.2989	   46.1757	  -10.1110
20000923 120000	    5.6377	   43.0756	  -11.5992
20000924 120000	    4.3523	   43.8868	  -18.6844
20000925 120000	    5.4529	   42.4120	  -14.6353
20000926 120000	    7.0793	   42.4134	  -17.4609
20000927 120000	    5.9518	   38.9636	  -15.6799
20000928 120000	    4.7904	   39.8150	  -22.3211
20000929 120000	    5.6552	   35.1502	  -23.9632
20000930 120000	    6.6862	   32.4016	  -28.5948
20001001 120000	    5.7934	   31.7017	  -29.6244
20001002 120000	    7.9869	   29.8230	  -32.2007
20001003 120000	    6.6367	   28.2280	  -29.3821
20001004 120000	    6.3929	   24.9392	  -32.9970
20001005 120000	    8.4854	   25.4491	  -38.1139
20001006 120000	    7.0742	   25.6201	  -34.1711
20001007 120000	    7.0595	   22.0047	  -37.4869
20001008 120000	    7.0711	   20.9553	  -38.3996
20001009 120000	    8.7190	   19.5443	  -42.5775
20001011 120000	    6.7238	   15.8574	  -48.1013
20001012 120000	    9.1307	   14.9860	  -54.8437
20001013 120000	    9.3037	   13.3025	  -56.1137
20001014 120000	    9.4229	   13.3192	  -54.6496
20001015 120000	    8.2682	    9.2081	  -53.8795
20001016 120000	    7.8396	    7.8317	  -57.6012
20001017 120000	    9.1370	    5.9319	  -61.8728
20001018 120000	    9.4402	    5.1009	  -58.0524
20001019 120000	   10.0093	    6.2407	  -64.8979
20001020 120000	    9.5940	   -0.9467	  -66.1473
20001021 120000	   11.7844	    0.0508	  -68.4485
20001022 120000	   10.8203	    0.6949	  -68.0394
20001023 120000	   11.4916	    0.3375	  -71.8581
20001024 120000	   10.9481	   -0.2997	  -78.1223
20001025 120000	   11.5898	   -1.1049	  -77.7901
20001026 120000	   11.9066	    2.0735	  -84.8194
20001027 120000	   11.4281	   -1.9529	  -80.9081
20001028 120000	   11.9844	   -1.9727	  -93.0941
20001029 120000	   14.6353	   -5.1144	  -96.9753
20001030 120000	   12.6806	   -5.4266	  -99.9598
20001031 120000	   11.9201	   -5.5282	  -94.9054
20001101 120000	   11.4037	   -2.6778	  -95.1601
20001102 120000	   11.1612	   -4.9345	  -93.0520
20001103 120000	   13.0124	   -4.9870	 -103.5990
20001104 120000	   12.4971	  -12.8846	  -99.9491
20001105 120000	   12.3352	   -7.2163	  -95.9903
20001106 120000	   14.0564	   -8.7014	  -98.3508
20001109 120000	   16.3868	   -5.0401	 -106.7789
20001110 120000	   15.6385	   -4.8324	 -114.8277
20001113 120000	   15.5551	   -4.1230	 -112.0070
20001114 120000	   17.2638	    0.6828	 -119.4455
20001116 120000	   16.5945	   -0.3466	 -121.5507
20001117 120000	   17.0260	   -0.2621	 -117.3043
20001118 120000	   17.7979	    0.2115	 -121.1367
20001119 120000	   18.2101	   -0.5862	 -122.4462
20001120 120000	   18.5923	    4.0143	 -122.9717
20001121 120000	   19.1642	    2.5024	 -121.6317
20001122 120000	   19.9656	    9.7875	 -131.4150
20001123 120000	   18.3762	    5.8888	 -127.3203
20001124 120000	   20.1359	    6.1455	 -124.7965
20001125 120000	   20.5743	   10.1265	 -131.0024
20001126 120000	   19.6412	   10.0610	 -129.9271
20001127 120000	   18.2363	   17.0178	 -131.6596
20001128 120000	   20.0995	   17.1456	 -135.9489
20001129 120000	   21.5905	   17.6733	 -138.0841
20001130 120000	   19.9389	   18.3094	 -135.7645
20001201 120000	   21.4247	   19.3624	 -134.4793
20001202 120000	   21.2674	   22.3010	 -129.4279
20001203 120000	   22.1470	   22.5333	 -134.2296
20001204 120000	   20.6831	   26.1779	 -134.5440
20001205 120000	   21.3756	   28.2628	 -132.8705
20001206 120000	   22.8741	   30.6563	 -135.8788
20001207 120000	   21.7285	   32.6764	 -143.8086
20001208 120000	   23.0485	   38.0312	 -139.0895
20001209 120000	   23.0539	   38.9086	 -137.1513
20001210 120000	   23.5744	   42.0265	 -141.1141
20001211 120000	   22.2800	   42.4427	 -135.0176
20001212 120000	   25.0602	   42.9750	 -133.5920
20001213 120000	   22.4050	   49.8011	 -130.8373
20001214 120000	   24.1442	   51.3486	 -139.0636
20001215 120000	   25.3774	   54.9151	 -134.7213
20001216 120000	   25.9846	   56.2783	 -135.5505
20001217 120000	   22.9456	   57.7354	 -130.8816
20001218 120000	   22.7701	   64.2441	 -130.0252
20001219 120000	   23.8379	   64.9716	 -134.3316
20001220 120000	   24.5490	   66.4855	 -135.0014
20001221 120000	   24.2331	   71.7429	 -134.0654
20001222 120000	   25.1400	   72.8612	 -131.1441
20001223 120000	   25.2097	   76.8377	 -133.9283
20001224 120000	   23.7819	   79.5595	 -136.8389
20001225 120000	   26.9466	   83.5739	 -121.7967
20001226 120000	   25.0835	   87.4581	 -132.0228
20001227 120000	   25.1826	   88.5792	 -130.1880
20001228 120000	   25.2637	   91.3844	 -129.5736
20001229 120000	   26.3167	   93.8508	 -129.0405
20001230 120000	   26.3515	   96.8156	 -129.3001
20001231 120000	   26.6180	   99.4258	 -127.8736
20010101 120000	   25.9861	  104.0086	 -126.3022
20010102 120000	   25.6757	  105.2012	 -121.8473
20010103 120000	   26.0068	  108.6405	 -120.2704
20010104 120000	   25.8693	  110.2139	 -121.5628
20010105 120000	   26.9230	  112.9083	 -124.0661
20010106 120000	   26.6580	  117.2310	 -118.5219
20010107 120000	   26.0342	  118.4790	 -118.8616
20010108 120000	   28.5616	  123.2797	 -119.3271
20010109 120000	   16.2201	   79.3202	 -125.4599
20010110 120000	   26.9297	  125.0178	 -114.7618
20010111 120000	   26.7704	  130.3596	 -110.7645
20010112 120000	   26.6822	  134.1931	 -110.0598
20010113 120000	   27.3051	  136.7655	 -108.8496
20010114 120000	   28.9691	  138.2942	 -112.6257
20010115 120000	   28.0142	  141.3866	 -110.9600
20010116 120000	   28.9505	  143.4902	 -108.0244
20010117 120000	   28.1579	  145.6024	 -101.1108
20010118 120000	   27.5766	  146.0709	  -97.4713
20010119 120000	   26.3365	  150.8132	  -96.2178
20010120 120000	   26.5777	  157.0669	  -94.4523
20010121 120000	   26.8404	  157.3498	  -93.6168
20010122 120000	   26.8545	  157.6297	  -90.8534
20010123 120000	   26.7502	  164.0344	  -84.6641
20010124 120000	   26.6475	  159.5218	  -87.4010
20010125 120000	   26.0765	  165.0198	  -88.8861
20010126 120000	   27.1474	  155.8466	  -82.1914
20010127 120000	   25.1002	  164.4801	  -81.8892
20010128 120000	   25.0451	  167.3487	  -80.3913
20010129 120000	   26.3522	  172.8904	  -84.3700
20010130 120000	   26.8416	  174.8238	  -80.5173
20010131 120000	   25.5535	  172.0772	  -71.3151
20010201 120000	   26.0180	  172.0291	  -64.3356
20010202 120000	   24.6953	  178.9181	  -66.1709
20010203 120000	   24.3955	  181.2828	  -66.0829
20010204 120000	   27.2587	  178.7521	  -63.3536
20010205 120000	   23.8053	  182.2347	  -54.1350
20010206 120000	   23.8653	  180.4895	  -63.4492
20010207 120000	   24.1089	  177.8657	  -53.3880
20010208 120000	   26.1563	  183.4523	  -56.5033
20010209 120000	   24.8277	  182.9685	  -53.4872
20010210 120000	   23.8733	  184.7336	  -48.0614
